"exchange_id","seq","rate","amount","order_type","created_time"
"BTX","1","0.08360000","2.71357131","ask","2017-10-05 11:17:10"
"BTX","2","0.08360000","2.71357131","ask","2017-10-05 11:17:15"
"BTX","3","0.08360000","2.71357131","ask","2017-10-05 11:17:21"
"BTX","4","0.08360000","2.71357131","ask","2017-10-05 11:17:27"
"BTX","5","0.08360000","2.71357131","ask","2017-10-05 11:17:33"
"BTX","6","0.08360000","2.71357131","ask","2017-10-05 11:17:38"
"BTX","7","0.08360000","2.71357131","ask","2017-10-05 11:17:43"
"BTX","8","0.08360000","2.76467566","ask","2017-10-05 11:17:49"
"BTX","9","0.08360000","2.76467566","ask","2017-10-05 11:17:53"
"BTX","10","0.08360000","2.76467566","ask","2017-10-05 11:17:57"
"BTX","11","0.08360000","2.76467566","ask","2017-10-05 11:18:01"
"BTX","12","0.08360000","2.76467566","ask","2017-10-05 11:18:05"
"BTX","13","0.08360000","2.76467566","ask","2017-10-05 11:18:09"
"BTX","14","0.08360000","2.76467566","ask","2017-10-05 11:18:13"
"BTX","15","0.08360000","2.76467566","ask","2017-10-05 11:18:17"
"BTX","16","0.08360000","2.76467566","ask","2017-10-05 11:18:22"
"BTX","17","0.08360000","2.76467566","ask","2017-10-05 11:18:26"
"BTX","18","0.08360000","2.76467566","ask","2017-10-05 11:18:30"
"BTX","19","0.08360000","2.76467566","ask","2017-10-05 11:18:35"
"BTX","20","0.08360000","2.76467566","ask","2017-10-05 11:18:40"
"BTX","21","0.08374999","5.78633559","ask","2017-10-05 11:18:46"
"BTX","22","0.08374999","5.78633559","ask","2017-10-05 11:18:50"
"BTX","23","0.08374999","5.78633559","ask","2017-10-05 11:18:56"
"BTX","24","0.08374999","5.78633559","ask","2017-10-05 11:19:00"
"BTX","25","0.08374999","5.78633559","ask","2017-10-05 11:19:04"
"BTX","26","0.08374999","5.78633559","ask","2017-10-05 11:19:08"
"BTX","27","0.08374999","5.78633559","ask","2017-10-05 11:19:12"
"BTX","28","0.08374999","5.78633559","ask","2017-10-05 11:19:17"
"BTX","29","0.08374998","2.34100000","ask","2017-10-05 11:19:22"
"BTX","30","0.08374998","2.34100000","ask","2017-10-05 11:19:26"
"BTX","31","0.08374998","2.34100000","ask","2017-10-05 11:19:30"
"BTX","32","0.08374998","2.34100000","ask","2017-10-05 11:19:34"
"BTX","33","0.08374998","2.34100000","ask","2017-10-05 11:19:38"
"BTX","34","0.08351639","3.45203948","ask","2017-10-05 11:19:42"
"BTX","35","0.08351639","3.45203948","ask","2017-10-05 11:19:46"
"BTX","36","0.08351639","3.45203948","ask","2017-10-05 11:19:50"
"BTX","37","0.08351639","3.45203948","ask","2017-10-05 11:19:55"
"BTX","38","0.08351639","3.45203948","ask","2017-10-05 11:20:03"
"BTX","39","0.08351639","3.45203948","ask","2017-10-05 11:20:09"
"BTX","40","0.08351639","3.45203948","ask","2017-10-05 11:20:13"
"BTX","41","0.08351639","3.32276030","ask","2017-10-05 11:20:17"
"BTX","42","0.08351639","3.32276030","ask","2017-10-05 11:20:21"
"BTX","43","0.08351639","3.32276030","ask","2017-10-05 11:20:25"
"BTX","44","0.08351639","3.32276030","ask","2017-10-05 11:20:34"
"BTX","45","0.08351639","3.32276030","ask","2017-10-05 11:20:38"
"BTX","46","0.08351639","3.32276030","ask","2017-10-05 11:20:43"
"BTX","47","0.08351639","3.32276030","ask","2017-10-05 11:20:47"
"BTX","48","0.08351639","3.32276030","ask","2017-10-05 11:20:51"
"BTX","49","0.08351639","3.32276030","ask","2017-10-05 11:20:55"
"BTX","50","0.08351639","3.32276030","ask","2017-10-05 11:21:00"
"BTX","51","0.08351639","3.32276030","ask","2017-10-05 11:21:04"
"BTX","52","0.08351639","3.32276030","ask","2017-10-05 11:21:08"
"BTX","53","0.08351639","3.32276030","ask","2017-10-05 11:21:13"
"BTX","54","0.08351639","3.32276030","ask","2017-10-05 11:21:21"
"BTX","55","0.08351639","3.32276030","ask","2017-10-05 11:21:26"
"BTX","56","0.08351639","3.32276030","ask","2017-10-05 11:21:30"
"BTX","57","0.08351639","3.32276030","ask","2017-10-05 11:21:34"
"BTX","58","0.08351639","3.32276030","ask","2017-10-05 11:21:40"
"BTX","59","0.08351639","3.32276030","ask","2017-10-05 11:21:44"
"BTX","60","0.08351639","3.32276030","ask","2017-10-05 11:21:48"
"BTX","61","0.08351639","3.32276030","ask","2017-10-05 11:21:54"
"BTX","62","0.08351639","3.32276030","ask","2017-10-05 11:21:58"
"BTX","63","0.08351639","3.32276030","ask","2017-10-05 11:22:03"
"BTX","64","0.08351639","3.32276030","ask","2017-10-05 11:22:07"
"BTX","65","0.08351638","2.84661857","ask","2017-10-05 11:22:12"
"BTX","66","0.08351638","2.84661857","ask","2017-10-05 11:22:16"
"BTX","67","0.08320000","6.81665186","ask","2017-10-05 11:22:20"
"BTX","68","0.08320000","0.68165186","ask","2017-10-05 11:22:25"
"BTX","69","0.08351639","3.21654930","ask","2017-10-05 11:22:32"
"BTX","70","0.08351639","3.21654930","ask","2017-10-05 11:22:39"
"BTX","71","0.08351639","3.21654930","ask","2017-10-05 11:22:44"
"BTX","72","0.08351639","6.21654930","ask","2017-10-05 11:22:48"
"BTX","73","0.08351639","6.21654930","ask","2017-10-05 11:22:52"
"BTX","74","0.08351639","6.21654930","ask","2017-10-05 11:22:56"
"BTX","75","0.08351639","6.21654930","ask","2017-10-05 11:23:00"
"BTX","76","0.08351639","6.21654930","ask","2017-10-05 11:23:04"
"BTX","77","0.08351639","6.21654930","ask","2017-10-05 11:23:10"
"BTX","78","0.08351639","6.21654930","ask","2017-10-05 11:23:14"
"BTX","79","0.08351639","6.21654930","ask","2017-10-05 11:23:18"
"BTX","80","0.08351639","6.21654930","ask","2017-10-05 11:23:26"
"BTX","81","0.08351639","6.21654930","ask","2017-10-05 11:23:30"
"BTX","82","0.08351639","6.21654930","ask","2017-10-05 11:23:34"
"BTX","83","0.08351639","6.21654930","ask","2017-10-05 11:23:38"
"BTX","84","0.08351639","6.21654930","ask","2017-10-05 11:23:43"
"BTX","85","0.08351639","6.21654930","ask","2017-10-05 11:23:48"
"BTX","86","0.08351639","6.61654930","ask","2017-10-05 11:23:52"
"BTX","87","0.08351639","6.61654930","ask","2017-10-05 11:23:56"
"BTX","88","0.08351639","6.61654930","ask","2017-10-05 11:24:01"
"BTX","89","0.08351639","6.61654930","ask","2017-10-05 11:24:05"
"BTX","90","0.08351639","6.61654930","ask","2017-10-05 11:24:10"
"BTX","91","0.08351639","6.61654930","ask","2017-10-05 11:24:18"
"BTX","92","0.08351638","0.17129925","ask","2017-10-05 11:24:24"
"BTX","93","0.08351638","0.35267115","ask","2017-10-05 11:24:28"
"BTX","94","0.08351638","0.35267115","ask","2017-10-05 11:24:32"
"BTX","95","0.08351638","0.35267115","ask","2017-10-05 11:24:36"
"BTX","96","0.08351638","0.35267115","ask","2017-10-05 11:24:40"
"BTX","97","0.08351638","0.17129925","ask","2017-10-05 11:24:43"
"BTX","98","0.08351638","0.15473982","ask","2017-10-05 11:24:48"
"BTX","99","0.08351638","0.15473982","ask","2017-10-05 11:24:52"
"BTX","100","0.08351638","0.15473982","ask","2017-10-05 11:24:56"
"BTX","101","0.08351638","0.33611172","ask","2017-10-05 11:25:01"
"BTX","102","0.08351638","0.33611172","ask","2017-10-05 11:25:05"
"BTX","103","0.08351638","0.33611172","ask","2017-10-05 11:25:09"
"BTX","104","0.08351638","0.33611172","ask","2017-10-05 11:25:13"
"BTX","105","0.08351638","0.33611172","ask","2017-10-05 11:25:17"
"BTX","106","0.08351638","0.41988265","ask","2017-10-05 11:25:21"
"BTX","107","0.08351638","0.41988265","ask","2017-10-05 11:25:25"
"BTX","108","0.08351638","0.41988265","ask","2017-10-05 11:25:30"
"BTX","109","0.08351638","0.41988265","ask","2017-10-05 11:25:35"
"BTX","110","0.08351600","0.57438037","ask","2017-10-05 11:25:39"
"BTX","111","0.08351600","0.57438037","ask","2017-10-05 11:25:44"
"BTX","112","0.08351600","0.57438037","ask","2017-10-05 11:25:47"
"BTX","113","0.08351600","0.57438037","ask","2017-10-05 11:25:51"
"BTX","114","0.08351600","0.57438037","ask","2017-10-05 11:25:55"
"BTX","115","0.08351600","0.57438037","ask","2017-10-05 11:25:59"
"BTX","116","0.08351600","0.57438037","ask","2017-10-05 11:26:03"
"BTX","117","0.08351600","0.57438037","ask","2017-10-05 11:26:07"
"BTX","118","0.08351600","0.57438037","ask","2017-10-05 11:26:12"
"BTX","119","0.08351600","0.57438037","ask","2017-10-05 11:26:16"
"BTX","120","0.08351600","0.57438037","ask","2017-10-05 11:26:20"
"BTX","121","0.08351600","0.45494129","ask","2017-10-05 11:26:25"
"BTX","122","0.08351600","0.45494129","ask","2017-10-05 11:26:28"
"BTX","123","0.08351600","0.45494129","ask","2017-10-05 11:26:32"
"BTX","124","0.08351600","0.45494129","ask","2017-10-05 11:26:37"
"BTX","125","0.08351600","0.45494129","ask","2017-10-05 11:26:41"
"BTX","126","0.08351600","0.45494129","ask","2017-10-05 11:26:45"
"BTX","127","0.08351600","0.45494129","ask","2017-10-05 11:26:49"
"BTX","128","0.08351600","0.45494129","ask","2017-10-05 11:26:53"
"BTX","129","0.08351600","0.45494129","ask","2017-10-05 11:26:57"
"BTX","130","0.08351600","0.45494129","ask","2017-10-05 11:27:04"
"BTX","131","0.08351600","0.45494129","ask","2017-10-05 11:27:10"
"BTX","132","0.08351600","0.45494129","ask","2017-10-05 11:27:19"
"BTX","133","0.08351600","0.45494129","ask","2017-10-05 11:27:27"
"BTX","134","0.08351600","0.45494129","ask","2017-10-05 11:27:31"
"BTX","135","0.08351638","1.48715734","ask","2017-10-05 11:27:35"
"BTX","136","0.08351638","1.48715734","ask","2017-10-05 11:27:39"
"BTX","137","0.08351638","1.48715734","ask","2017-10-05 11:27:42"
"BTX","138","0.08351638","1.48715734","ask","2017-10-05 11:27:46"
"BTX","139","0.08351638","1.48715734","ask","2017-10-05 11:27:51"
"BTX","140","0.08351600","0.05626857","ask","2017-10-05 11:27:55"
"BTX","141","0.08351600","0.05626857","ask","2017-10-05 11:27:59"
"BTX","142","0.08351600","0.05626857","ask","2017-10-05 11:28:03"
"BTX","143","0.08351600","0.05626857","ask","2017-10-05 11:28:09"
"BTX","144","0.08351600","0.05626857","ask","2017-10-05 11:28:13"
"BTX","145","0.08351600","0.05626857","ask","2017-10-05 11:28:17"
"BTX","146","0.08350000","1.32000000","ask","2017-10-05 11:28:22"
"BTX","147","0.08350000","1.32000000","ask","2017-10-05 11:28:26"
"BTX","148","0.08350000","1.32000000","ask","2017-10-05 11:28:31"
"BTX","149","0.08350000","1.32000000","ask","2017-10-05 11:28:35"
"BTX","150","0.08350000","1.32000000","ask","2017-10-05 11:28:39"
"BTX","151","0.08387000","3.00000000","ask","2017-10-05 11:28:43"
"BTX","152","0.08386997","7.45400000","ask","2017-10-05 11:28:47"
"BTX","153","0.08386992","7.45400000","ask","2017-10-05 11:28:51"
"BTX","154","0.08386989","7.45370000","ask","2017-10-05 11:28:55"
"BTX","155","0.08386984","36.70460000","ask","2017-10-05 11:29:01"
"BTX","156","0.08376985","29.13000000","ask","2017-10-05 11:29:14"
"BTX","157","0.08376983","18.60354000","ask","2017-10-05 11:29:18"
"BTX","158","0.08376982","28.86000000","ask","2017-10-05 11:29:23"
"BTX","159","0.08376980","27.66000000","ask","2017-10-05 11:29:27"
"BTX","160","0.08376980","27.66000000","ask","2017-10-05 11:29:36"
"BTX","161","0.08376976","29.79000000","ask","2017-10-05 11:29:40"
"BTX","162","0.08376973","14.59900000","ask","2017-10-05 11:29:46"
"BTX","163","0.08366991","11.03467106","ask","2017-10-05 11:29:51"
"BTX","164","0.08366991","11.03467106","ask","2017-10-05 11:29:56"
"BTX","165","0.08366991","11.03467106","ask","2017-10-05 11:30:00"
"BTX","166","0.08366991","11.03467106","ask","2017-10-05 11:30:04"
"BTX","167","0.08329294","0.24119600","ask","2017-10-05 11:30:08"
"BTX","168","0.08329294","0.11619600","ask","2017-10-05 11:30:14"
"BTX","169","0.08329294","0.11619600","ask","2017-10-05 11:30:18"
"BTX","170","0.08329294","0.11619600","ask","2017-10-05 11:30:23"
"BTX","171","0.08329294","0.11619600","ask","2017-10-05 11:30:27"
"BTX","172","0.08366991","11.03467106","ask","2017-10-05 11:30:31"
"BTX","173","0.08366991","11.03467106","ask","2017-10-05 11:30:36"
"BTX","174","0.08366991","11.03467106","ask","2017-10-05 11:30:40"
"BTX","175","0.08366991","11.03467106","ask","2017-10-05 11:30:44"
"BTX","176","0.08366991","11.03467106","ask","2017-10-05 11:30:48"
"BTX","177","0.08366991","11.03467106","ask","2017-10-05 11:30:54"
"BTX","178","0.08366991","11.03467106","ask","2017-10-05 11:30:58"
"BTX","179","0.08366991","11.03467106","ask","2017-10-05 11:31:03"
"BTX","180","0.08366991","11.03467106","ask","2017-10-05 11:31:07"
"BTX","181","0.08366991","11.03467106","ask","2017-10-05 11:31:12"
"BTX","182","0.08366991","11.03467106","ask","2017-10-05 11:31:17"
"BTX","183","0.08366991","11.03467106","ask","2017-10-05 11:31:23"
"BTX","184","0.08366991","13.04573690","ask","2017-10-05 11:31:27"
"BTX","185","0.08366991","13.04573690","ask","2017-10-05 11:31:31"
"BTX","186","0.08366991","13.04573690","ask","2017-10-05 11:31:36"
"BTX","187","0.08340000","300.00000000","ask","2017-10-05 11:31:40"
"BTX","188","0.08340000","300.00000000","ask","2017-10-05 11:31:44"
"BTX","189","0.08340000","300.00000000","ask","2017-10-05 11:31:48"
"BTX","190","0.08340000","300.00000000","ask","2017-10-05 11:31:53"
"BTX","191","0.08340000","300.00000000","ask","2017-10-05 11:32:03"
"BTX","192","0.08340000","300.00000000","ask","2017-10-05 11:32:07"
"BTX","193","0.08340000","300.00000000","ask","2017-10-05 11:32:12"
"BTX","194","0.08340000","300.00000000","ask","2017-10-05 11:32:17"
"BTX","195","0.08340000","300.00000000","ask","2017-10-05 11:32:21"
"BTX","196","0.08340000","300.00000000","ask","2017-10-05 11:32:25"
"BTX","197","0.08340000","300.00000000","ask","2017-10-05 11:32:29"
"BTX","198","0.08340000","300.00000000","ask","2017-10-05 11:32:33"
"BTX","199","0.08340000","300.00000000","ask","2017-10-05 11:32:47"
"BTX","200","0.08340000","300.00000000","ask","2017-10-05 11:32:53"
"BTX","201","0.08340000","300.00000000","ask","2017-10-05 11:32:56"
"BTX","202","0.08340000","282.27000000","ask","2017-10-05 11:33:01"
"BTX","203","0.08340000","282.27000000","ask","2017-10-05 11:33:05"
"BTX","204","0.08340000","281.43530000","ask","2017-10-05 11:33:09"
"BTX","205","0.08340000","280.93434624","ask","2017-10-05 11:33:13"
"BTX","206","0.08340000","278.59904624","ask","2017-10-05 11:33:24"
"BTX","207","0.08340000","273.62380508","ask","2017-10-05 11:33:30"
"BTX","208","0.08340000","263.90919775","ask","2017-10-05 11:33:36"
"BTX","209","0.08340000","257.46289764","ask","2017-10-05 11:33:43"
"BTX","210","0.08320000","7.25789674","ask","2017-10-05 11:33:47"
"BTX","211","0.08320000","5.65504300","ask","2017-10-05 11:33:51"
"BTX","212","0.08340000","257.46289764","ask","2017-10-05 11:33:57"
"BTX","213","0.08340000","257.46289764","ask","2017-10-05 11:34:02"
"BTX","214","0.08322000","2.52728322","ask","2017-10-05 11:34:09"
"BTX","215","0.08340000","252.87893820","ask","2017-10-05 11:34:14"
"BTX","216","0.08340000","252.87893820","ask","2017-10-05 11:34:18"
"BTX","217","0.08340000","250.86787236","ask","2017-10-05 11:34:22"
"BTX","218","0.08340000","250.86787236","ask","2017-10-05 11:34:27"
"BTX","219","0.08340000","250.86787236","ask","2017-10-05 11:34:31"
"BTX","220","0.08340000","246.21586936","ask","2017-10-05 11:34:36"
"BTX","221","0.08340000","246.21586936","ask","2017-10-05 11:34:40"
"BTX","222","0.08340000","246.21586936","ask","2017-10-05 11:34:44"
"BTX","223","0.08340000","246.21586936","ask","2017-10-05 11:34:49"
"BTX","224","0.08340000","245.26513520","ask","2017-10-05 11:34:54"
"BTX","225","0.08340000","244.26093520","ask","2017-10-05 11:34:58"
"BTX","226","0.08340000","244.26093520","ask","2017-10-05 11:35:02"
"BTX","227","0.08340000","244.26093520","ask","2017-10-05 11:35:07"
"BTX","228","0.08340000","244.26093520","ask","2017-10-05 11:35:12"
"BTX","229","0.08340000","244.26093520","ask","2017-10-05 11:35:18"
"BTX","230","0.08340000","244.26093520","ask","2017-10-05 11:35:23"
"BTX","231","0.08340000","244.26093520","ask","2017-10-05 11:35:28"
"BTX","232","0.08340000","242.65578537","ask","2017-10-05 11:35:32"
"BTX","233","0.08340000","242.65578537","ask","2017-10-05 11:35:37"
"BTX","234","0.08340000","242.65578537","ask","2017-10-05 11:35:40"
"BTX","235","0.08340000","242.65578537","ask","2017-10-05 11:35:45"
"BTX","236","0.08340000","242.65578537","ask","2017-10-05 11:35:49"
"BTX","237","0.08340000","228.65578537","ask","2017-10-05 11:35:53"
"BTX","238","0.08340000","227.46224460","ask","2017-10-05 11:36:00"
"BTX","239","0.08338283","11.03467106","ask","2017-10-05 11:36:04"
"BTX","240","0.08338283","11.03467106","ask","2017-10-05 11:36:09"
"BTX","241","0.08338283","9.96437106","ask","2017-10-05 11:36:13"
"BTX","242","0.08338283","9.96437106","ask","2017-10-05 11:36:18"
"BTX","243","0.08338283","8.61637172","ask","2017-10-05 11:36:22"
"BTX","244","0.08338283","4.45837172","ask","2017-10-05 11:36:26"
"BTX","245","0.08338283","4.45837172","ask","2017-10-05 11:36:30"
"BTX","246","0.08338283","4.45837172","ask","2017-10-05 11:36:34"
"BTX","247","0.08338283","4.45837172","ask","2017-10-05 11:36:38"
"BTX","248","0.08338283","4.45837172","ask","2017-10-05 11:36:42"
"BTX","249","0.08340000","220.79371632","ask","2017-10-05 11:36:48"
"BTX","250","0.08340000","220.79371632","ask","2017-10-05 11:36:53"
"BTX","251","0.08340000","220.79371632","ask","2017-10-05 11:36:57"
"BTX","252","0.08340000","220.79371632","ask","2017-10-05 11:37:02"
"BTX","253","0.08340000","220.79371632","ask","2017-10-05 11:37:06"
"BTX","254","0.08340000","220.79371632","ask","2017-10-05 11:37:10"
"BTX","255","0.08340000","220.79371632","ask","2017-10-05 11:37:15"
"BTX","256","0.08340000","220.79371632","ask","2017-10-05 11:37:18"
"BTX","257","0.08340000","220.79371632","ask","2017-10-05 11:37:23"
"BTX","258","0.08340000","220.19821632","ask","2017-10-05 11:37:27"
"BTX","259","0.08340000","220.19821632","ask","2017-10-05 11:37:31"
"BTX","260","0.08340000","220.19821632","ask","2017-10-05 11:37:34"
"BTX","261","0.08340000","219.60301632","ask","2017-10-05 11:37:39"
"BTX","262","0.08340000","219.60301632","ask","2017-10-05 11:37:44"
"BTX","263","0.08340000","219.60301632","ask","2017-10-05 11:37:48"
"BTX","264","0.08340000","210.78281633","ask","2017-10-05 11:37:52"
"BTX","265","0.08340000","210.78281633","ask","2017-10-05 11:37:55"
"BTX","266","0.08340000","210.78281633","ask","2017-10-05 11:38:00"
"BTX","267","0.08340000","210.78281633","ask","2017-10-05 11:38:05"
"BTX","268","0.08340000","210.78281633","ask","2017-10-05 11:38:09"
"BTX","269","0.08340000","210.78281633","ask","2017-10-05 11:38:13"
"BTX","270","0.08340000","210.78281633","ask","2017-10-05 11:38:18"
"BTX","271","0.08340000","210.78281633","ask","2017-10-05 11:38:22"
"BTX","272","0.08340000","210.78281633","ask","2017-10-05 11:38:26"
"BTX","273","0.08340000","210.51131633","ask","2017-10-05 11:38:30"
"BTX","274","0.08340000","210.51131633","ask","2017-10-05 11:38:35"
"BTX","275","0.08340000","210.51131633","ask","2017-10-05 11:38:39"
"BTX","276","0.08340000","209.43912125","ask","2017-10-05 11:38:44"
"BTX","277","0.08340000","209.43912125","ask","2017-10-05 11:38:53"
"BTX","278","0.08340000","203.47462125","ask","2017-10-05 11:38:57"
"BTX","279","0.08340000","203.47462125","ask","2017-10-05 11:39:04"
"BTX","280","0.08340000","187.65883069","ask","2017-10-05 11:39:09"
"BTX","281","0.08340000","187.65883069","ask","2017-10-05 11:39:13"
"BTX","282","0.08340000","187.65883069","ask","2017-10-05 11:39:18"
"BTX","283","0.08340000","183.25143069","ask","2017-10-05 11:39:23"
"BTX","284","0.08340000","183.25143069","ask","2017-10-05 11:39:27"
"BTX","285","0.08340000","172.54143069","ask","2017-10-05 11:39:30"
"BTX","286","0.08340000","144.11705884","ask","2017-10-05 11:39:39"
"BTX","287","0.08340000","136.27595884","ask","2017-10-05 11:39:44"
"BTX","288","0.08340000","133.40895884","ask","2017-10-05 11:39:48"
"BTX","289","0.08340000","133.40895884","ask","2017-10-05 11:39:52"
"BTX","290","0.08340000","133.40895884","ask","2017-10-05 11:39:56"
"BTX","291","0.08340000","133.40895884","ask","2017-10-05 11:40:02"
"BTX","292","0.08340000","133.40895884","ask","2017-10-05 11:40:06"
"BTX","293","0.08340000","133.40895884","ask","2017-10-05 11:40:14"
"BTX","294","0.08340000","133.40895884","ask","2017-10-05 11:40:18"
"BTX","295","0.08340000","133.40895884","ask","2017-10-05 11:40:22"
"BTX","296","0.08340000","133.40895884","ask","2017-10-05 11:40:26"
"BTX","297","0.08340000","133.40895884","ask","2017-10-05 11:40:30"
"BTX","298","0.08340000","133.40895884","ask","2017-10-05 11:40:34"
"BTX","299","0.08340000","133.40895884","ask","2017-10-05 11:40:38"
"BTX","300","0.08339000","0.07644732","ask","2017-10-05 11:40:43"
"BTX","301","0.08339000","0.07644732","ask","2017-10-05 11:40:49"
"BTX","302","0.08339000","3.07644732","ask","2017-10-05 11:40:53"
"BTX","303","0.08339000","3.00000000","ask","2017-10-05 11:40:58"
"BTX","304","0.08339000","3.00000000","ask","2017-10-05 11:41:02"
"BTX","305","0.08339000","3.00000000","ask","2017-10-05 11:41:07"
"BTX","306","0.08340000","131.31705014","ask","2017-10-05 11:41:10"
"BTX","307","0.08340000","131.31705014","ask","2017-10-05 11:41:15"
"BTX","308","0.08339900","0.07644732","ask","2017-10-05 11:41:20"
"BTX","309","0.08339900","0.07644732","ask","2017-10-05 11:41:24"
"BTX","310","0.08339000","2.31534103","ask","2017-10-05 11:41:28"
"BTX","311","0.08339000","1.36194103","ask","2017-10-05 11:41:35"
"BTX","312","0.08339000","1.36194103","ask","2017-10-05 11:41:40"
"BTX","313","0.08339000","1.36194103","ask","2017-10-05 11:41:44"
"BTX","314","0.08339000","1.36194103","ask","2017-10-05 11:41:49"
"BTX","315","0.08339000","1.36194103","ask","2017-10-05 11:41:54"
"BTX","316","0.08339000","1.36194103","ask","2017-10-05 11:42:04"
"BTX","317","0.08339000","1.36194103","ask","2017-10-05 11:42:08"
"BTX","318","0.08339000","1.36194103","ask","2017-10-05 11:42:12"
"BTX","319","0.08339000","1.36194103","ask","2017-10-05 11:42:16"
"BTX","320","0.08339000","1.36194103","ask","2017-10-05 11:42:20"
"BTX","321","0.08339000","1.36194103","ask","2017-10-05 11:42:24"
"BTX","322","0.08339000","1.36194103","ask","2017-10-05 11:42:28"
"BTX","323","0.08339000","1.36194103","ask","2017-10-05 11:42:33"
"BTX","324","0.08339000","1.36194103","ask","2017-10-05 11:42:37"
"BTX","325","0.08339000","1.36194103","ask","2017-10-05 11:42:41"
"BTX","326","0.08339000","1.36194103","ask","2017-10-05 11:42:47"
"BTX","327","0.08339000","1.36194103","ask","2017-10-05 11:42:51"
"BTX","328","0.08339000","1.36194103","ask","2017-10-05 11:42:55"
"BTX","329","0.08339000","1.36194103","ask","2017-10-05 11:42:58"
"BTX","330","0.08339000","1.36194103","ask","2017-10-05 11:43:04"
"BTX","331","0.08339000","1.36194103","ask","2017-10-05 11:43:08"
"BTX","332","0.08339000","1.36194103","ask","2017-10-05 11:43:12"
"BTX","333","0.08339000","1.36194103","ask","2017-10-05 11:43:21"
"BTX","334","0.08339000","1.36194103","ask","2017-10-05 11:43:31"
"BTX","335","0.08339000","1.36194103","ask","2017-10-05 11:43:37"
"BTX","336","0.08339000","1.36194103","ask","2017-10-05 11:43:42"
"BTX","337","0.08339000","1.40308954","ask","2017-10-05 11:43:48"
"BTX","338","0.08339000","1.40308954","ask","2017-10-05 11:43:54"
"BTX","339","0.08339000","1.40308954","ask","2017-10-05 11:43:58"
"BTX","340","0.08340000","102.79658700","ask","2017-10-05 11:44:04"
"BTX","341","0.08340000","71.33044041","ask","2017-10-05 11:44:09"
"BTX","342","0.08340000","71.33044041","ask","2017-10-05 11:44:14"
"BTX","343","0.08339000","0.54814441","ask","2017-10-05 11:44:19"
"BTX","344","0.08339000","0.53615256","ask","2017-10-05 11:44:24"
"BTX","345","0.08339000","0.53615256","ask","2017-10-05 11:44:29"
"BTX","346","0.08339000","0.53615256","ask","2017-10-05 11:44:34"
"BTX","347","0.08339000","0.53615256","ask","2017-10-05 11:44:39"
"BTX","348","0.08340000","65.41804058","ask","2017-10-05 11:44:50"
"BTX","349","0.08340000","65.41804058","ask","2017-10-05 11:44:54"
"BTX","350","0.08340000","65.41804058","ask","2017-10-05 11:45:00"
"BTX","351","0.08340000","65.41804058","ask","2017-10-05 11:45:04"
"BTX","352","0.08340000","65.41051492","ask","2017-10-05 11:45:10"
"BTX","353","0.08339000","1.77067101","ask","2017-10-05 11:45:18"
"BTX","354","0.08339000","1.77067101","ask","2017-10-05 11:45:26"
"BTX","355","0.08340000","65.06663080","ask","2017-10-05 11:45:31"
"BTX","356","0.08340000","65.06663080","ask","2017-10-05 11:45:38"
"BTX","357","0.08340000","65.06663080","ask","2017-10-05 11:45:48"
"BTX","358","0.08340000","65.06663080","ask","2017-10-05 11:45:55"
"BTX","359","0.08340000","65.06663080","ask","2017-10-05 11:46:00"
"BTX","360","0.08340000","15.81387850","ask","2017-10-05 11:46:06"
"BTX","361","0.08340000","253.85344685","ask","2017-10-05 11:46:12"
"BTX","362","0.08340000","253.25542527","ask","2017-10-05 11:46:17"
"BTX","363","0.08340000","253.25542527","ask","2017-10-05 11:46:21"
"BTX","364","0.08340000","253.25542527","ask","2017-10-05 11:46:25"
"BTX","365","0.08340000","253.25542527","ask","2017-10-05 11:46:31"
"BTX","366","0.08340000","253.24346484","ask","2017-10-05 11:46:37"
"BTX","367","0.08340000","251.24346484","ask","2017-10-05 11:46:42"
"BTX","368","0.08340000","251.24346484","ask","2017-10-05 11:46:46"
"BTX","369","0.08340000","251.24346484","ask","2017-10-05 11:46:51"
"BTX","370","0.08340000","251.24346484","ask","2017-10-05 11:46:56"
"BTX","371","0.08340000","251.24346484","ask","2017-10-05 11:47:12"
"BTX","372","0.08340000","251.24346484","ask","2017-10-05 11:47:17"
"BTX","373","0.08340000","251.24346484","ask","2017-10-05 11:47:25"
"BTX","374","0.08320005","0.33027732","ask","2017-10-05 11:47:30"
"BTX","375","0.08320005","0.33027732","ask","2017-10-05 11:47:35"
"BTX","376","0.08340000","250.61654216","ask","2017-10-05 11:47:40"
"BTX","377","0.08340000","250.61654216","ask","2017-10-05 11:47:44"
"BTX","378","0.08340000","250.61654216","ask","2017-10-05 11:47:50"
"BTX","379","0.08340000","250.61654216","ask","2017-10-05 11:47:54"
"BTX","380","0.08340000","250.61654216","ask","2017-10-05 11:47:59"
"BTX","381","0.08340000","250.61654216","ask","2017-10-05 11:48:04"
"BTX","382","0.08340000","250.61654216","ask","2017-10-05 11:48:08"
"BTX","383","0.08340000","250.61654216","ask","2017-10-05 11:48:12"
"BTX","384","0.08340000","250.61654216","ask","2017-10-05 11:48:16"
"BTX","385","0.08340000","250.61654216","ask","2017-10-05 11:48:21"
"BTX","386","0.08320005","44.20921239","ask","2017-10-05 11:48:26"
"BTX","387","0.08320005","44.20921239","ask","2017-10-05 11:48:31"
"BTX","388","0.08320005","44.20921239","ask","2017-10-05 11:48:36"
